x,y
-4.736909486899853,-2.826727396068655
-4.549606258137755,-2.88294983900704
-4.348199818604709,-2.873254974459984
-4.136921228674929,-2.8573138194282155
-3.9312219663144825,-2.8531371846594755
-3.7831991251958357,-2.4228954876528785
-3.7797175933702434,-2.003642017459299
-3.793523394985483,-1.5284859474287504
-3.7821479577263686,-1.7436769689179723
-3.773596951195767,-2.239397347511101
-3.6351609883261604,-2.6299702172292143
-3.518078703418986,-2.8215278973608378
-3.3391502860654585,-2.8302497987587962
-3.2578335572953225,-2.552129586351951
-3.1042412733266724,3.0065006589026524
-3.1348356300256244,3.49340369742844
-3.126080056672124,3.308631689647113
-3.0154411090167033,2.575725698330894
-2.974699341059166,2.2596940885491836
-2.9543541826639554,2.823303661848006
-2.9578003281529996,3.015646665887668
-2.899283450128972,1.9966772210104464
-2.8970252817376894,1.7889257290124894
-2.9025247859377883,1.4219634487549007
-2.9054232881514412,2.561542319077666
-2.867377259094808,0.8071409792007476
-2.864283256731847,0.5224927618083139
-2.87391206408559,0.24445414946378818
-2.8552747677089982,-0.30628822829377356
-2.8494932454363724,0.0347283892913719
-2.8284569436561764,-0.5912363744866962
-2.8429992404767512,-0.8536922892160685
-2.8185804218275337,-1.238001382721821
-2.8070334463421744,-1.6019897940415273
-2.7812211932954254,-1.8817170743423954
-2.742767163927194,-2.2187933317753377
-2.6989751304822036,-2.4650215198255054
-2.606005982556436,-2.6919010777140606
-2.490552542733619,-2.8098400688856984
-2.3876796355957692,-2.123373716044025
-2.3965108994832685,-2.358397438394224
-2.400284902365561,-2.5931336176676787
-2.348579362876844,-1.181432139518579
-2.349556863623384,-1.4406687375035698
-2.3475168620653877,-1.6283488808392406
-2.3547758676092574,-1.833437037469814
-2.331715349997407,-0.46333799109345364
-2.346258861104623,-0.8711683025629053
-2.3034535084131846,-0.09551075017527566
-2.324430844434061,-0.26059583625457705
-2.2859088150138955,0.5599607904235144
-2.241946781439072,0.29809259042870817
-2.3103548336838857,0.19024450806263005
-2.22504650186527,0.8770631659352723
-2.186137155482636,1.5649958913254212
-2.1502854739352104,1.1763634111844663
-2.156014144381757,1.877984425600105
-2.154062380986388,2.2512694154484
-2.2070287547713674,2.0321619147775944
-2.1551821151748882,2.4997710719015345
-2.0927546674976005,0.5390847744800178
-2.0960186699903964,0.2574285593726451
-2.080497658136639,0.8663010243826434
-2.051963136344165,-0.01304164719171208
-2.0471923660339497,-0.27736918239810393
-2.056030861673003,-0.5117275836052624
-2.0664386473994476,-0.7181001856612408
-2.0411199613963147,-1.01061374239395
-2.027865617940332,-1.3570966736776526
-2.030024619589211,-1.5949268553140659
-2.0031202776131707,-1.8878346504431036
-1.9720715753291298,-2.125565260574902
-1.9411349517021144,-2.3529846342603413
-1.8641137656065236,-2.6143125429334244
-1.7318897252300234,-2.7873417659889395
-1.6055512954091062,-2.6745976798836697
-1.594132953355321,-1.9792518154986034
-1.6001622912933993,-2.297469391862066
-1.6074722968762192,-2.4978655449092475
-1.540510379069186,-0.8021119831563261
-1.5473432509542757,-1.0464044363947966
-1.5451502492794296,-1.2481605904806425
-1.5457282497208622,-1.4859567720910913
-1.5270185211460952,-0.29752957874744546
-1.53318709728575,-0.6029372405657742
-1.4429121711978423,0.8878343741614945
-1.4891114064812676,0.5795992054218271
-1.486908204798631,0.376904650619303
-1.4417986703474357,0.1549524811092926
-1.3806505680916583,1.173192814318563
-1.377305721092677,1.7577817052270772
-1.3704797522431633,1.4895400458192567
-1.4502901768325955,1.3726294110773543
-1.3676757804047357,2.064813273047527
-1.3558891047363106,2.289814111552542
-1.295080058295035,-0.10392371660045274
-1.284489050206437,0.9585090948040813
-1.2913740554646749,0.7190129118953026
-1.2862740515696833,0.24981255355612664
-1.2608760321726278,-0.340971897639637
-1.2583940302770653,-0.5693160720313681
-1.2561500285632698,-0.7757642297006058
-1.2539060268494735,-0.9822123873698434
-1.2476250887192428,-1.2108920286844462
-1.2252372049544311,-1.5247440017137972
-1.2067547908389837,-1.8284594336683035
-1.1948564817519696,-2.0501872030069332
-1.1546888510750186,-2.253942558619615
-1.1064705809162767,-2.5194215613720754
-0.9759683408978184,-2.75401458264146
-0.8458727777250363,-2.731687973484849
-0.7926956746124514,-2.0123743169854986
-0.7832912674300871,-2.378770253953416
-0.760875730310822,-1.6476663355924277
-0.7818836663550695,-2.508269552855028
-0.7386560333411261,-0.8985451234712176
-0.7434855953629071,-1.239850417467304
-0.7086476104229966,-0.5168200319389271
-0.7275629582024212,-1.3953580362320732
-0.6112987360754083,-0.21999980525044904
-0.6056489391679349,0.2883207311138607
-0.6103195353275712,0.039080392615096216
-0.5859415167095126,0.6478304575316134
-0.5820315137233543,0.9282490716938003
-0.5749663083274932,1.1511668419412633
-0.5672755024538461,0.4436127015657858
-0.49328464594531596,-0.7768794305523112
-0.49850194992989216,-1.0825124639713337
-0.5026278530809396,-0.26647104074160666
-0.490979444184779,-0.46520799252161815
-0.46320992297655295,-1.274170610345097
-0.4507331277334501,-1.7985238679486741
-0.46088942120433174,-1.4876567733894213
-0.41410052832771527,-2.175865870419212
-0.37146935291215577,-2.4399975007140835
-0.27218143092982494,-2.666259827362012
-0.14039060500339495,-2.7908097686375335
-0.014896120588923978,-2.5394570966736776
-0.019841084365506134,-2.7828537625613468
0.013465341071380976,-2.006211569421726
0.012798940562436911,-2.294069389265406
0.05822540382710706,-1.7346135334245876
0.07720858975357459,-1.2364237815169705
0.05135497000856759,-1.4766407649762403
0.13677274952981833,-0.9800169571217143
0.18045873527476886,-0.5514093916889546
0.21217509283061808,-0.8505642868271401
0.19030776363003454,-0.29363111148438215
0.21182214018010903,-0.04216671705424968
0.20476308716989777,0.12231245618134956
0.29297275453766325,-1.1842269416530335
0.3076924991128074,-1.4909434425661932
0.3143927708966263,-1.758201780010907
0.29737915790293634,-0.5421160512580823
0.3361561875178509,-2.072797220274728
0.36867721235491224,-2.300495394173094
0.42473354088071247,-2.5319335709277855
0.5281373341382984,-2.71318770935577
0.6854979543182473,-2.7872397659110373
0.7931845365609824,-2.5103775544649576
0.8464247135853764,-2.012261719496909
0.8190075562826209,-2.2673453688556524
0.9336474838357862,-1.582690925969203
0.9782245778803453,-1.3119259391797158
0.9953316909454433,-1.0308324245020906
1.0684317467736495,-1.6456208940302766
1.084275758874087,-1.9393811183817622
1.0892975627093566,-2.1686092934486236
1.1408790021032953,-2.3749350510243836
1.2095021045123477,-2.62148963932383
1.3137370769761532,-2.7649017488509795
1.5004040766809172,-2.7733497553029167
1.6051221566565381,-2.4869719365895477
1.6515904778597594,-2.173009868238017
1.7276561252385711,-1.9175276016917255
1.7785522891091468,-1.6620049065431282
1.8669889966503082,-2.1370545493495374
1.9039007848406975,-2.3904390628651537
2.016552220875205,-2.6721836780400388
2.160251913955321,-2.7745577562254944
2.338919217074345,-2.7235237172496163
2.4554922727705524,-2.391300396856307
2.5646308894555734,-2.1966773148848233
2.686565232579655,-2.554526588182597
2.787979969123347,-2.7190573502021866
2.9971821288958775,-2.761489382608511
3.1845168628768423,-2.6834376866349885
3.328263156869742,-2.439145710589866
3.445280062027736,-2.522957564072602
3.5467307304170497,-2.6907940558895795
3.7561276176110283,-2.7511410110688566
3.9643005038702093,-2.6988798802467304
4.142241494313318,-2.5713260010126966
4.34396333928205,-2.711194071469544
4.553146953585873,-2.751919920754638
4.761523840000853,-2.7184268042660786
4.912393082495916,-2.6317304471449727
