x,y
12.98,290
16.5925925925926,405
20,530
23.2,710
27.7206349206349,890
31.4545454545455,1100
34.831884057971,1300
37.7666666666667,1500
41.5119363395225,1780
44.6346153846154,2030
46.3134328358209,2270
49.2614457831325,2500
54.0755813953488,2800
56.0711111111111,3050
58.6161290322581,3200
61.275,3450
63.443661971831,3850
66.164705882353,4100
67.6415094339623,4350
69.4909090909091,4600
69.9157894736842,4850
71.3634064080945,5100
72.2622950819672,5300
72.7824,5550
73.21875,5700
72,5950
70.8529411764706,6100
69.0172661870504,6200
68.4732394366197,6300
70.3651452282158,6300
79.0975609756098,6300
76.4693333333333,6200
79.587890625,6200
82.9782886334611,6400
85.1278195488722,7200
85.6720297029703,7000
86.5609756097561,7350
87.566265060241,7700
87.5583333333333,7950
87.5606595995289,8000
87.6651108518086,8100
86.6366782006921,8200
86.1828962371722,8200
85.5073280721533,8200
85.6033519553073,8200
85.1316371681416,8100
83.9163934426229,8060
82.8671706263499,8000
81.6841541755889,8000
80.5640889830509,7950
79.4527806925499,7850
77.8586278586279,7750
76.3386597938144,7650
75.2142857142857,7550
73.8395939086295,7450
72.367439516129,7300
71.5170340681363,7150
69.8192651439921,7050
68.8128078817734,6900
67.565815324165,6750
66.0351219512195,6650
64.1791626095424,6500
62.8601941747573,6400
60.9365924491772,6250
59.5081967213115,6100
58.0673076923077,5900
56.8153846153846,5750
55.5317307692308,5550
54.2685274302214,5400
53.5375722543353,5250
51.6985507246377,5100
51.0611057225994,4950
49.7108843537415,4800
48.2762645914397,4700
47.4941520467836,4500
46.65234375,4400
45.6942100098135,4250
43.8159448818898,4100
42.2174556213018,4000
41.9664031620553,3900
40.7395,3780
39.0260521042084,3600
38.8659274193548,3450
37.5843654822335,3400
37.0530612244898,3250
35.8481595092025,3100
34.8680327868852,3050
34.2874743326489,2920
32.4943181818182,2850
32.24375,2750
31.0994764397906,2660
30.6868421052632,2600
29.4825396825397,2450
28.3930481283422,2400
27.9730603448276,2300
26.6898047722343,2250
26.1541394335512,2150
25.6978021978022,2050
25.1825221238938,2000
23.8906666666667,1900
23.1240223463687,1850
22.5,1800
21.9455782312925,1750
21.2710706150342,1660
20.6597701149425,1600
19.9682080924856,1550
19.2558139534884,1500
18.4679113185531,1450
17.7356051703878,1400
16.9598108747045,1350
16.1809523809524,1300
15.3871548619448,1250
15.5797101449275,1200
15.7363636363636,1150
15.2311057108141,1100
14.9560975609756,1050
14.3651851851852,1050
13.74075,1050
13.5151515151515,1020
12.756345177665,1000
12.04,960
11.7616580310881,920
10.7330287206266,900
10.1573684210526,860
9.80371352785146,820
9.41893333333333,800
8.82075471698113,750
8.12972972972973,720
7.75,700
7.59752066115702,680
6.64236111111111,650
6.44581005586592,620
5.72028169014085,600
5.54131054131054,590
5.32163323782235,550
4.84376811594203,540
4.49318181818182,510
4.10294985250738,500
3.75,490
3.35851063829787,470
2.95230769230769,455
2.66280864197531,440
2.072890625,425
1.77452830188679,410
1.37466666666667,395
0.996634615384615,385
0.674433656957929,365
0.34327868852459,355
-0.346217105263158,342
-10.5099337748344,330
-10.6477462437396,320
-10.7929292929293,310
-10.9220338983051,290
