x,y
-3.64277157896606,-1.2741991105666806
-3.6256628586138375,-0.3282914358755855
-3.633566343559158,-0.49603128106802963
-3.63589089795484,-0.6352255982814938
-3.630099436717597,-0.8321352803477584
-3.613017282701325,-0.9764701835676739
-3.5688132264042807,0.24203798076419503
-3.5729136006600632,0.040686445211236766
-3.5318624396392604,-0.06948484767788621
-3.5285274789329213,-0.2119707339156367
-3.5630452176274456,0.4766786779944985
-3.49776587576339,0.3424819805425372
-3.492437997088486,0.16133410559579708
-3.4479340711039463,-0.2606535445452147
-3.443138847464853,-0.4236911482743926
-3.432445897244714,-0.5690222890924579
-3.4283546815083126,-0.7081236241300948
-3.4242634657719115,-0.8472249591677317
-3.418445438198718,-1.0450378966563179
-3.3766565917483358,-1.156483675969322
-3.3712636255503523,-1.3398445267007517
-3.3235947634095577,-1.869440006154429
-3.2950182413719684,-2.186354255432465
-3.212419075178719,-2.5942050726695998
-3.0677698036500534,-2.929467804644225
-2.88041071935805,-2.9710308372390264
-2.8210261030630157,-1.498441124603513
-2.8336174393729623,-1.72502319006533
-2.826202110850735,-1.9771443598210459
-2.8083760994278455,-0.8997466053421794
-2.8137424992898774,-1.0913961528902139
-2.8096512835534764,-1.2304974879278507
-2.8056716464280678,-1.3658051501917345
-2.7410020610103816,-0.4511682766152747
-2.746455283594055,-0.67311981988151
-2.7437486167329492,-0.2413964931591135
-2.6597640161198726,-0.7981923584481363
-2.6419698843001225,-0.9958317292085139
-2.6659008397244746,-0.44405424478057043
-2.6618096239880726,-0.5831555798182064
-2.6133659103820515,-1.1390960090896165
-2.6104559126570868,-1.310778987293996
-2.6008753047625843,-1.491033544595938
-2.570966038204804,-1.7077749964493663
-2.5465117259622243,-1.8845341126970583
-2.540653848885105,-2.083701933319131
-2.498346958883685,-2.2127611933674194
-2.494441707498938,-2.3455397404487988
-2.4641915062964577,-2.5011299146664756
-2.41256160346542,-2.7289424442550763
-2.2930469637658035,-2.864315194042038
-2.1137040794789286,-2.8952024264624656
-2.0256787096496067,-2.3963983339927344
-2.0327542104577985,-2.7668729731808925
-2.009095781363073,-1.8254262290681762
-2.0215343612413044,-2.057202013208351
-2.0174431455049033,-2.196303348245988
-1.9477208559831203,-1.3961197704179904
-1.9882467422951313,-1.6613768907115452
-1.9269263256538265,-1.1898722469921061
-1.8572038624958598,-1.5340223038867578
-1.9031370573545452,-1.0634395120248072
-1.8475957043270386,-1.3514982927377721
-1.804978873739529,-1.7820677549353778
-1.781283915932872,-1.9330088203616898
-1.7768982566396847,-2.0821212363300647
-1.7530483285399834,-2.2383312917199243
-1.7302356682683993,-2.432017296509332
-1.6963818911849664,-2.56464293956824
-1.655649499360889,-2.7129123171424494
-1.5778234181934412,-2.871186576835675
-1.447600159055166,-2.9487426653147937
-1.2978850808360578,-2.947041435875584
-1.2183543264451098,-2.5231356962789357
-1.2399261912370427,-2.662608960019882
-1.2358349755006417,-2.801710295057519
-1.1717702563556331,-2.142931579321117
-1.2107297880272716,-2.345911669152108
-1.114138711698697,-1.9368992899646402
-1.0251373650759854,-2.1091790494958085
-1.0457794081096452,-1.8438079196847026
-0.9911058887231947,-2.3933325788240287
-0.940015282511955,-2.6028090233394865
-0.8771717292761467,-2.775427333357002
-0.8114085357193597,-2.916375914287742
-0.6817634879633587,-2.981547121325094
-0.5307502506577135,-2.956436177812269
-0.4138371194060646,-2.6916016879873643
-0.4383268534299116,-2.856569778795623
-0.357178209179569,-2.4634246092332193
-0.26749380118827926,-2.3362477216777924
-0.22074856199403659,-2.507096270948728
-0.16669802318562876,-2.7080958404345976
-0.0895197178431113,-2.858894333191306
-0.0006516343192828344,-2.9602950856998556
0.13915014184445962,-2.995648729235376
0.30806822863477556,-2.967914606032015
0.4180054560033648,-2.768837996496708
0.516166175495905,-2.6477008178289063
0.6222588381148508,-2.835927735761966
0.7233382117537746,-2.9628174117076176
0.8556405572632402,-2.9873992423627564
1.0148657441927442,-2.9938218016695837
1.1810982450014995,-2.894175903241332
1.3355549758879812,-2.897623945300899
1.4900500468274815,-2.952634387546971
1.6282833022394714,-2.997009515999072
1.7612401266540028,-3.0074721016486743
1.9466101672347689,-2.945036120283576
2.078034480581988,-2.910667635200176
2.10303098222317,-2.98947230211144
2.247457391711362,-3.001937817302511
2.312997132864651,-2.9122103128106778
2.4255820766632192,-2.98655673529531
2.5587065174386767,-2.9985615311846923
2.740813702776596,-2.9675570231501185
2.8855921343811497,-2.961401902833116
3.0430311893433712,-2.9822129300568507
3.1884532460666906,-2.988852420939259
3.3136072547302335,-2.9764961229070996
3.4936703376256544,-2.9882242746847814
3.637297395583242,-2.961387995242716
3.805387141558769,-3.0024810250773237
3.9616561225576765,-3.0001873909448724
4.122603841192068,-2.9855050626094757
4.261853947711029,-3.006258684254127
4.371269173412871,-2.929188858116743
4.482246499668611,-2.9925221174785746
4.630131550916068,-3.001343026558726
