x,y
-4.969495811240258,-2.725593221360472
-4.983881561782515,-2.838850840116886
-4.908667182247535,-2.368848518318228
-4.9138434784128755,-2.10542795326113
-4.879754683260286,-2.559539370695055
-4.781465908339117,3.647921178163919
-4.7476146681277465,2.3408091758220904
-4.745901294293794,3.3070105907711578
-4.758171445230067,3.0272159662793663
-4.738331615703061,2.7891021794336615
-4.681371571262095,2.479964690739582
-4.680403637680031,2.0329479101440207
-4.667679405136704,1.7132033877177122
-4.738153320710465,3.4774509931816606
-4.649368684892133,1.44168562977932
-4.694184734397836,3.63396015967439
-4.578433587584399,2.286699859690624
-4.552785743171726,2.6365987938694584
-4.5529341054283385,3.1437166040492595
-4.542630375627146,2.906175327775072
-4.601673058860369,2.817889662909623
-4.548243125130458,2.444563374034648
-4.545632614585997,2.0074025613225412
-4.522697877530793,0.5775711751200161
-4.526187904404098,0.33655434669171314
-4.523546015097759,0.18860854553677076
-4.494608631319462,-0.7970364611993448
-4.5206237775214335,1.0918613894107008
-4.516475924548929,0.8838293081356241
-4.492681460029227,-0.23043153830098184
-4.4961660209246554,-0.47175446149029554
-4.517824958255067,-0.5682289709872688
-4.520430407708904,1.759967865094274
-4.507740735184418,1.3403184259452523
-4.533894933208105,0.768147959716134
-4.461486441048326,-1.10443593456481
-4.459800566455629,-1.441321763607692
-4.44351889331187,-1.6741602744729702
-4.508616303862572,1.534836383033002
-4.473195248904201,-0.012284361302443259
-4.418583823033579,-1.9961652356983448
-4.356135438025143,-2.357094554843438
-4.424848674598211,-1.8467758557712388
-4.41883609893551,-2.1834800928824896
-4.302696491764868,-2.576881427771771
-4.207516269926691,-2.724031142376332
-4.146869537283454,-1.9920797676198445
-4.082376963213107,-2.693941693337048
-4.062592371217924,-2.294113693552098
-4.077954293019656,-2.5051528908369862
-4.0545140325424205,-1.8849205728001914
-4.062590990920482,-2.0561228083907332
-4.021862406374143,-1.3908297929856923
-4.015805256963294,-0.9904757618451274
-4.0153899944774984,-1.6441702758644707
-4.013190567404,-0.4579631919803342
-4.023106892408224,-0.7755656584104464
-3.9697889353083955,0.821441243999165
-3.975413502458318,0.5690211710614808
-3.967161958144078,0.3591106153899668
-3.9859176369880087,0.1346931809146117
-3.994168660732927,-0.6502732988937598
-3.9655698836359896,-0.06951314965560496
-3.940016437069511,1.118243842621582
-3.9372097008113807,1.3005342047589226
-3.86390920227411,1.8651176623331445
-3.8634679014629763,1.6325675153222905
-3.878165481175647,1.473600729231893
-3.8209401090586566,2.1752819740137763
-3.807261499426012,2.413134001252348
-3.7546618255629447,0.9709087464020749
-3.7496529123720785,0.6904096077135362
-3.718279934599601,-0.5462540835721015
-3.7454146104799717,1.2774859980519029
-3.7240799444560455,0.13124007108235336
-3.723263084429143,-0.108485571905657
-3.7281111031389926,-0.27345485748741893
-3.68212476844605,-1.3938284891811046
-3.745723698514581,1.8767393724344252
-3.747477366416202,1.6839725527029854
-3.7444710785848514,1.5156204341473591
-3.7659250417449437,1.4076673711125025
-3.728455763410566,0.6187627843873917
-3.7166219213107956,0.3925259601335833
-3.685889460707582,-0.8920335003130884
-3.6974636688582807,-1.1167945105405979
-3.6626453897933677,-1.757243138175748
-3.635310945435892,-1.9785970221943918
-3.6131385374565994,-2.228301111458987
-3.5708503646884253,-2.436190469978432
-3.5067522845569865,-2.631007031413067
-3.374545842609991,-2.711766854518891
-3.2698602196827427,-2.541337664370695
-3.2608450676551497,-2.2411630297677503
-3.2866954315383055,-2.7333574671258623
-3.261433503791837,-1.6747615320392422
-3.2519057837860714,-1.9381253602985753
-3.2309788970639435,-1.4889000643567813
-3.2035210886224794,-0.5532734481898931
-3.202960207714204,-0.7883633346088743
-3.2022916231823597,-1.1001493064873626
-3.1955834367638776,0.020620825506156848
-3.1978941680654165,-0.28643655494097864
-3.1405898429346735,1.0145906821818675
